source,target,osmid,highway,ref,oneway,reversed,length_m,name,maxspeed,lanes
600003869,600002637,2001419,residential,,False,False,511.2322,,,
600002637,600003869,2001419,residential,,False,True,511.2322,,,
600003869,600004109,2001420,residential,,False,False,565.1326,,,
600004109,600003869,2001420,residential,,False,True,565.1326,,,
600003869,600003437,2001421,tertiary,,False,False,574.2551,Rue Ali Belhouane,,
600003437,600003869,2001421,tertiary,,False,True,574.2551,Rue Ali Belhouane,,
600003933,600004085,2001422,residential,,False,False,232.7958,,,
600004085,600003933,2001422,residential,,False,True,232.7958,,,
600003933,600003253,2001423,residential,,False,False,386.9858,,,
600003253,600003933,2001423,residential,,False,True,386.9858,,,
600003997,600002861,2001424,tertiary,,False,False,310.4874,Avenue de Tunis,,
600002861,600003997,2001424,tertiary,,False,True,310.4874,Avenue de Tunis,,
600003997,600003669,2001425,residential,,False,False,322.8412,,,
600003669,600003997,2001425,residential,,False,True,322.8412,,,
600003997,600003029,2001426,residential,,False,False,382.2096,,,
600003029,600003997,2001426,residential,,False,True,382.2096,,,
600003997,600003453,2001427,residential,,False,False,469.6951,,,
600003453,600003997,2001427,residential,,False,True,469.6951,,,
600004085,600004125,2001428,residential,,False,False,320.7576,,,
600004125,600004085,2001428,residential,,False,True,320.7576,,,
600004085,600003125,2001429,tertiary,,False,False,342.8391,,,
600003125,600004085,2001429,tertiary,,False,True,342.8391,,,
600004101,600004149,2001430,residential,,False,False,530.1655,,,
600004149,600004101,2001430,residential,,False,True,530.1655,,,
600004101,600002989,2001431,tertiary,,False,False,749.3584,,,
600002989,600004101,2001431,tertiary,,False,True,749.3584,,,
600004109,600003643,2001432,residential,,False,False,439.0519,,,
600003643,600004109,2001432,residential,,False,True,439.0519,,,
600004109,600003397,2001433,residential,,False,False,445.4725,,,
600003397,600004109,2001433,residential,,False,True,445.4725,,,
600004125,600003757,2001434,residential,,False,False,280.9459,,,
600003757,600004125,2001434,residential,,False,True,280.9459,,,
600004139,600000275,2001435,residential,,False,False,300.8223,,,
600000275,600004139,2001435,residential,,False,True,300.8223,,,
600004149,600004125,2001436,residential,,False,False,537.9222,,,
600004125,600004149,2001436,residential,,False,True,537.9222,,,
600004149,600003685,2001437,residential,,False,False,640.8928,,,
600003685,600004149,2001437,residential,,False,True,640.8928,,,
600004149,600004085,2001438,residential,,False,False,779.4078,,,
600004085,600004149,2001438,residential,,False,True,779.4078,,,
600004213,600003253,2001439,trunk,GP8,False,False,440.8547,,50,2
600003253,600004213,2001439,trunk,GP8,False,True,440.8547,,50,2
600004213,600003109,2001440,residential,,False,False,447.2533,,,
600003109,600004213,2001440,residential,,False,True,447.2533,,,
600000011,600000395,2001441,residential,,False,False,160.3756,,,
600000395,600000011,2001441,residential,,False,True,160.3756,,,
600000011,600000347,2001442,residential,,False,False,306.4237,,,
600000347,600000011,2001442,residential,,False,True,306.4237,,,
600000019,600000219,2001443,residential,,False,False,415.6968,,,
600000219,600000019,2001443,residential,,False,True,415.6968,,,
600000019,600000075,2001444,residential,,False,False,432.4793,,,
600000075,600000019,2001444,residential,,False,True,432.4793,,,
600000019,600000211,2001445,residential,,False,False,513.9042,,,
600000211,600000019,2001445,residential,,False,True,513.9042,,,
600000027,600000131,2001446,residential,,False,False,253.462,,,
600000131,600000027,2001446,residential,,False,True,253.462,,,
600000027,600000099,2001447,residential,,False,False,305.2175,,,
600000099,600000027,2001447,residential,,False,True,305.2175,,,
600000027,600000261,2001448,residential,,False,False,348.191,,,
600000261,600000027,2001448,residential,,False,True,348.191,,,
600000043,600000419,2001449,residential,,False,False,36.4874,,,
600000419,600000043,2001449,residential,,False,True,36.4874,,,
600000043,600000397,2001450,residential,,False,False,127.2454,,,
600000397,600000043,2001450,residential,,False,True,127.2454,,,
600000043,600000261,2001451,residential,,False,False,263.5619,,,
600000261,600000043,2001451,residential,,False,True,263.5619,,,
600000043,600000131,2001452,residential,,False,False,388.0114,,,
600000131,600000043,2001452,residential,,False,True,388.0114,,,
600000075,600000219,2001453,residential,,False,False,28.2291,,,
600000219,600000075,2001453,residential,,False,True,28.2291,,,
600000075,600000403,2001454,residential,,False,False,184.2522,,,
600000403,600000075,2001454,residential,,False,True,184.2522,,,
600000075,600000371,2001455,residential,,False,False,399.7286,,,
600000371,600000075,2001455,residential,,False,True,399.7286,,,
600000075,600000187,2001456,residential,,False,False,501.728,,,
600000187,600000075,2001456,residential,,False,True,501.728,,,
600000099,600000131,2001457,residential,,False,False,66.1382,,,
600000131,600000099,2001457,residential,,False,True,66.1382,,,
600000099,600000397,2001458,living_street,,False,False,338.6258,,,
600000397,600000099,2001458,living_street,,False,True,338.6258,,,
600000123,600000395,2001459,residential,,False,False,254.0237,,,
600000395,600000123,2001459,residential,,False,True,254.0237,,,
600000123,600000435,2001460,secondary,,False,False,342.8618,Boulevard du 20 Mars,30,
600000435,600000123,2001460,secondary,,False,True,342.8618,Boulevard du 20 Mars,30,
600000123,600000467,2001461,residential,,False,False,352.2698,,,
600000467,600000123,2001461,residential,,False,True,352.2698,,,
600000123,600000011,2001462,residential,,False,False,407.555,,,
600000011,600000123,2001462,residential,,False,True,407.555,,,
600000123,600000387,2001463,trunk,GP7,False,False,442.5009,,50,2
600000387,600000123,2001463,trunk,GP7,False,True,442.5009,,50,2
600000155,600000563,2001464,residential,,False,False,166.7891,,,
600000563,600000155,2001464,residential,,False,True,166.7891,,,
600000155,600000459,2001465,residential,,False,False,192.334,,,
600000459,600000155,2001465,residential,,False,True,192.334,,,
600000155,600000483,2001466,residential,,False,False,368.9936,,,
600000483,600000155,2001466,residential,,False,True,368.9936,,,
600000187,600000451,2001467,residential,,False,False,100.0868,,,
600000451,600000187,2001467,residential,,False,True,100.0868,,,
600000187,600000411,2001468,secondary,,False,False,270.0686,,30,
600000411,600000187,2001468,secondary,,False,True,270.0686,,30,
600000187,600000435,2001469,residential,,False,False,277.1781,,,
600000435,600000187,2001469,residential,,False,True,277.1781,,,
600000187,600000627,2001470,residential,,False,False,330.0956,,,
600000627,600000187,2001470,residential,,False,True,330.0956,,,
600000203,600000283,2001471,residential,,False,False,231.1383,,,
600000283,600000203,2001471,residential,,False,True,231.1383,,,
600000211,600000659,2001472,residential,,False,False,280.6778,,,
600000659,600000211,2001472,residential,,False,True,280.6778,,,
600000211,600000483,2001473,residential,,False,False,522.3189,,,
600000483,600000211,2001473,residential,,False,True,522.3189,,,
600000211,600000227,2001474,residential,,False,False,548.7334,,,
600000227,600000211,2001474,residential,,False,True,548.7334,,,
600000211,600000371,2001475,residential,,False,False,635.2414,,,
600000371,600000211,2001475,residential,,False,True,635.2414,,,
600000219,600000611,2001476,residential,,False,False,24.7175,,,
600000611,600000219,2001476,residential,,False,True,24.7175,,,
600000227,600000483,2001477,residential,,False,False,75.5017,,,
600000483,600000227,2001477,residential,,False,True,75.5017,,,
600000227,600000459,2001478,unclassified,,False,False,239.3522,,,
600000459,600000227,2001478,unclassified,,False,True,239.3522,,,
600000227,600000659,2001479,residential,,False,False,300.5612,,,
600000659,600000227,2001479,residential,,False,True,300.5612,,,
600000227,600000371,2001480,residential,,False,False,331.0762,,,
600000371,600000227,2001480,residential,,False,True,331.0762,,,
600000227,600000563,2001481,residential,,False,False,341.4785,,,
600000563,600000227,2001481,residential,,False,True,341.4785,,,
600000261,600000397,2001482,residential,,False,False,154.8957,,,
600000397,600000261,2001482,residential,,False,True,154.8957,,,
600000261,600000603,2001483,residential,,False,False,155.171,,,
600000603,600000261,2001483,residential,,False,True,155.171,,,
600000261,600000651,2001484,residential,,False,False,181.025,,,
600000651,600000261,2001484,residential,,False,True,181.025,,,
600000261,600000475,2001485,residential,,False,False,194.8422,,,
600000475,600000261,2001485,residential,,False,True,194.8422,,,
600000261,600000419,2001486,tertiary,,False,False,236.3022,Rue Mongi Slim,,
600000419,600000261,2001486,tertiary,,False,True,236.3022,Rue Mongi Slim,,
600000275,600000475,2001487,residential,,False,False,172.619,,,
600000475,600000275,2001487,residential,,False,True,172.619,,,
600000275,600000291,2001488,residential,,False,False,212.264,,,
600000291,600000275,2001488,residential,,False,True,212.264,,,
600000283,600000467,2001489,residential,,False,False,222.4767,,,
600000467,600000283,2001489,residential,,False,True,222.4767,,,
600000283,600000339,2001490,living_street,,False,False,262.5682,,,
600000339,600000283,2001490,living_street,,False,True,262.5682,,,
600000283,600000291,2001491,residential,,False,False,359.3044,,,
600000291,600000283,2001491,residential,,False,True,359.3044,,,
600000291,600000339,2001492,residential,,False,False,238.7874,,,
600000339,600000291,2001492,residential,,False,True,238.7874,,,
600000291,600000603,2001493,residential,,False,False,294.3678,,,
600000603,600000291,2001493,residential,,False,True,294.3678,,,
600000291,600000475,2001494,residential,,False,False,347.9635,,,
600000475,600000291,2001494,residential,,False,True,347.9635,,,
600000339,600000467,2001495,residential,,False,False,355.4649,,,
600000467,600000339,2001495,residential,,False,True,355.4649,,,
600000339,600000699,2001496,secondary,GP7,False,False,364.7163,شارع الحبيب بورقيبة,30,
600000699,600000339,2001496,secondary,GP7,False,True,364.7163,شارع الحبيب بورقيبة,30,
600000339,600000027,2001497,residential,,False,False,387.9836,,,
600000027,600000339,2001497,residential,,False,True,387.9836,,,
600000347,600000395,2001498,tertiary,,False,False,326.6825,Rue Mongi Slim,,
600000395,600000347,2001498,tertiary,,False,True,326.6825,Rue Mongi Slim,,
600000347,600000123,2001499,residential,,False,False,452.8147,,,
600000123,600000347,2001499,residential,,False,True,452.8147,,,
600000371,600000403,2001500,residential,,False,False,207.8736,,,
600000403,600000371,2001500,residential,,False,True,207.8736,,,
600000371,600000755,2001501,residential,,False,False,290.0961,,,
600000755,600000371,2001501,residential,,False,True,290.0961,,,
600000371,600000187,2001502,residential,,False,False,331.3147,,,
600000187,600000371,2001502,residential,,False,True,331.3147,,,
600000387,600000467,2001503,tertiary,,False,False,283.5961,Avenue Mohamed Ali,,
600000467,600000387,2001503,tertiary,,False,True,283.5961,Avenue Mohamed Ali,,
600000387,600000203,2001504,residential,,False,False,303.536,,,
600000203,600000387,2001504,residential,,False,True,303.536,,,
600000395,600000811,2001505,residential,,False,False,146.946,,,
600000811,600000395,2001505,residential,,False,True,146.946,,,
600000397,600000419,2001506,residential,,False,False,96.6422,,,
600000419,600000397,2001506,residential,,False,True,96.6422,,,
600000397,600000789,2001507,tertiary,,False,False,106.35,شارع المدينة,,
600000789,600000397,2001507,tertiary,,False,True,106.35,شارع المدينة,,
600000403,600000755,2001508,residential,,False,False,174.0485,,,
600000755,600000403,2001508,residential,,False,True,174.0485,,,
600000403,600000219,2001509,residential,,False,False,204.0995,,,
600000219,600000403,2001509,residential,,False,True,204.0995,,,
600000411,600000435,2001510,residential,,False,False,223.8722,,,
600000435,600000411,2001510,residential,,False,True,223.8722,,,
600000411,600000907,2001511,residential,,False,False,317.2868,,,
600000907,600000411,2001511,residential,,False,True,317.2868,,,
600000419,600000789,2001512,residential,,False,False,19.5521,,,
600000789,600000419,2001512,residential,,False,True,19.5521,,,
600000419,600000539,2001513,residential,,False,False,238.9839,,,
600000539,600000419,2001513,residential,,False,True,238.9839,,,
600000435,600000635,2001514,unclassified,,False,False,139.3267,,,
600000635,600000435,2001514,unclassified,,False,True,139.3267,,,
600000435,600000627,2001515,residential,,False,False,161.439,,,
600000627,600000435,2001515,residential,,False,True,161.439,,,
600000451,600000939,2001516,unclassified,,False,False,148.2078,,,
600000939,600000451,2001516,unclassified,,False,True,148.2078,,,
600000451,600000771,2001517,residential,,False,False,221.794,,,
600000771,600000451,2001517,residential,,False,True,221.794,,,
600000451,600000755,2001518,residential,,False,False,253.0913,,,
600000755,600000451,2001518,residential,,False,True,253.0913,,,
600000451,600000699,2001519,primary_link,,False,False,254.5003,,,
600000699,600000451,2001519,primary_link,,False,True,254.5003,,,
600000459,600000563,2001520,residential,,False,False,95.1402,,,
600000563,600000459,2001520,residential,,False,True,95.1402,,,
600000467,600000203,2001521,secondary,,False,False,297.2339,شارع الحبيب بورقيبة,30,
600000203,600000467,2001521,secondary,,False,True,297.2339,شارع الحبيب بورقيبة,30,
